2025-06-25 08:19:28,80.01,NH-25-002,Sensor,PX-AI,B0001,analog_in0,False,0.146484375,0.0,0.0
2025-06-25 08:19:29,80.22,NH-25-002,Sensor,PX-DI,EMRGY,digital_in4,True,0.0,0.0,0.0
2025-06-25 08:19:29,80.42,NH-25-002,Sensor,PX-AI,B0101,analog_in1,False,5.595703125,0.0,0.0
2025-06-25 08:19:29,80.62,NH-25-002,Sensor,PX-AI,B0111,analog_in2,False,0.07537313432835813,0.0,0.0
2025-06-25 08:19:30,81.22,NH-25-002,Sensor,PX-DI,BM101,digital_in6,False,0.0,0.0,0.0
2025-06-25 08:19:30,81.42,NH-25-002,Sensor,PX-AI,B0201,analog_in3,False,9.140625,0.0,0.0
2025-06-25 08:19:30,82.02,NH-25-002,Sensor,PX-DI,BM201,digital_in7,False,0.0,0.0,0.0
2025-06-25 08:19:31,82.23,NH-25-002,Sensor,PX-DI,BM202,digital_in8,False,0.0,0.0,0.0
2025-06-25 08:19:29,80.82,NH-25-002,Sensor,EZO-pH,B0102,90,False,8.57,0.0,0.0
2025-06-25 08:19:29,81.02,NH-25-002,Sensor,EZO-RTD,B0103,101,False,25.321,0.0,0.0
2025-06-25 08:19:31,82.83,NH-25-002,Sensor,PX-DI,B0401,digital_in0,True,0.0,0.0,0.0
2025-06-25 08:19:31,83.03,NH-25-002,Actuator,PX-DO,M0101,digital_out6,False,0,0,0,0
2025-06-25 08:19:31,83.03,NH-25-002,Actuator,PX-DO,M0102,digital_out2,False,0,0,0,0
2025-06-25 08:19:31,83.03,NH-25-002,Actuator,PX-DO,M0111,digital_out4,False,0,0,0,0
2025-06-25 08:19:31,83.03,NH-25-002,Actuator,PX-DO,M0112,digital_out5,False,0,0,0,0
2025-06-25 08:19:31,83.03,NH-25-002,Actuator,PX-DO,M0201,digital_out7,False,0,0,0,0
2025-06-25 08:19:31,83.03,NH-25-002,Actuator,PX-DO,M0202,digital_out8,False,0,0,0,0
2025-06-25 08:19:31,83.03,NH-25-002,Actuator,PX-DO,M0203,digital_out3,False,0,0,0,0
2025-06-25 08:19:31,83.04,NH-25-002,Actuator,PX-Rel,M0204,relay0,False,0,0,0,0
2025-06-25 08:19:31,83.04,NH-25-002,Actuator,PX-DO,M0301,digital_out0,False,0,0,0,0
2025-06-25 08:19:31,83.04,NH-25-002,Actuator,PX-DO,M0501,digital_out9,False,0,0,0,0
2025-06-25 08:19:31,83.04,NH-25-002,CPU,44.8,0,0,0,0,0,0
2025-06-25 08:19:30,81.62,NH-25-002,Sensor,EZO-pH,B0202,99,False,4.236,0.0,0.0
2025-06-25 08:19:30,81.82,NH-25-002,Sensor,EZO-RTD,B0203,102,False,25.095,0.0,0.0
2025-06-25 08:19:31,82.43,NH-25-002,Sensor,EZO-HUM,B0301,110,False,80.84,24.85,0.0
2025-06-25 08:19:31,82.63,NH-25-002,Sensor,EZO-HUM,B0303,111,False,118.65,24.97,0.0
2025-06-25 08:19:38,90.02,NH-25-002,Sensor,PX-AI,B0001,analog_in0,False,0.146484375,0.0,0.0
2025-06-25 08:19:39,90.22,NH-25-002,Sensor,PX-DI,EMRGY,digital_in4,True,0.0,0.0,0.0
2025-06-25 08:19:39,90.42,NH-25-002,Sensor,PX-AI,B0101,analog_in1,False,5.615234375,0.0,0.0
2025-06-25 08:19:39,90.62,NH-25-002,Sensor,PX-AI,B0111,analog_in2,False,0.07537313432835813,0.0,0.0
2025-06-25 08:19:40,91.22,NH-25-002,Sensor,PX-DI,BM101,digital_in6,False,0.0,0.0,0.0
2025-06-25 08:19:40,91.42,NH-25-002,Sensor,PX-AI,B0201,analog_in3,False,9.140625,0.0,0.0
2025-06-25 08:19:40,92.02,NH-25-002,Sensor,PX-DI,BM201,digital_in7,False,0.0,0.0,0.0
2025-06-25 08:19:41,92.22,NH-25-002,Sensor,PX-DI,BM202,digital_in8,False,0.0,0.0,0.0
2025-06-25 08:19:39,90.82,NH-25-002,Sensor,EZO-pH,B0102,90,False,8.57,0.0,0.0
2025-06-25 08:19:39,91.02,NH-25-002,Sensor,EZO-RTD,B0103,101,False,25.321,0.0,0.0
2025-06-25 08:19:41,92.83,NH-25-002,Sensor,PX-DI,B0401,digital_in0,True,0.0,0.0,0.0
2025-06-25 08:19:41,93.03,NH-25-002,Actuator,PX-DO,M0101,digital_out6,False,0,0,0,0
